date,employee_title,location,employee_status,review_title,years_at_company,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Wed Mar 13 2019 01:22:03 GMT+0530 (India Standard Time),,,Current Employee ,Recognition for the deserved!,,0,,,,5.0,5.0,5.0,5.0,4.0,4.0
Thu Mar 28 2019 08:01:10 GMT+0530 (India Standard Time), Applications Developer,Bangalore,Former Employee ,Ok to work,,0,,,,2.0,4.0,5.0,3.0,2.0,2.0
Tue Mar 12 2019 13:38:21 GMT+0530 (India Standard Time), Applications Developer,Hyderābād,Former Employee ,Work at IBM,,0,,,,4.0,4.0,4.0,4.0,2.0,3.0
Tue Mar 12 2019 23:46:13 GMT+0530 (India Standard Time),,,Former Employee ,A good company to work,,0,,,,4.0,,,,,
Wed Mar 13 2019 04:46:25 GMT+0530 (India Standard Time), Lead,Chennai,Former Employee ,Good Place to Work,,0,,,,4.0,3.0,3.0,3.0,3.0,3.0
Wed Mar 13 2019 10:12:49 GMT+0530 (India Standard Time),,,Current Employee ,Nice Environment to work and learn,,0,,,,4.0,4.0,4.0,4.0,4.0,4.0
Tue Mar 26 2019 19:53:10 GMT+0530 (India Standard Time), Windows/VMWare Server Administrator,Hyderābād,Current Employee ,Windows/VMWare Administrator,,0,,,,3.0,3.0,4.0,4.0,3.0,3.0
Mon Mar 11 2019 20:19:35 GMT+0530 (India Standard Time), Associate Systems Engineer,Bangalore,Current Employee ,Good place to learn and grow,,0,,,,5.0,4.0,4.0,4.0,4.0,4.0
Fri Mar 08 2019 00:16:18 GMT+0530 (India Standard Time), Data Sxientist,Bangalore,Current Employee ,Data science,,0,,,,5.0,5.0,5.0,5.0,5.0,5.0
Mon Mar 11 2019 14:10:55 GMT+0530 (India Standard Time), Associate Systems Engineer,Hyderābād,Former Employee ,"Great experience, good benefits and an excellent team",,0,,,,4.0,5.0,5.0,4.0,4.0,4.0
Mon Mar 11 2019 21:10:25 GMT+0530 (India Standard Time), Applications Developer,Mumbai,Current Employee ,Good Experience,,0,,,,4.0,5.0,5.0,5.0,5.0,4.0
Mon Mar 11 2019 23:27:41 GMT+0530 (India Standard Time),,,Current Employee ,BUSINESS ANALYST,,0,,,,4.0,,,,,
Tue Mar 12 2019 01:57:51 GMT+0530 (India Standard Time), IT Solutions Specialist,Bangalore,Current Employee ,IT Solutions Specialist,,0,,,,4.0,4.0,3.0,5.0,3.0,2.0
Mon Mar 25 2019 20:35:25 GMT+0530 (India Standard Time),,,Former Employee ,Good,,0,,,,3.0,4.0,4.0,3.0,3.0,3.0
Mon Mar 11 2019 01:58:42 GMT+0530 (India Standard Time),,,Current Employee ,Employee,,0,,,,5.0,,,,,
Tue Apr 16 2019 02:18:43 GMT+0530 (India Standard Time),,,Current Employee ,Manager powered politics company,,0,,,,1.0,3.0,3.0,2.0,1.0,1.0
